ts_utc,ticker,city,band,yes_bid,yes_ask,no_bid,no_ask,volume,kmia_obs,nyc_obs
2026-08-29T22:06Z,KXHIGHNY-26AUG30-T82,NY,T82,0.52,0.53,0.47,0.48,2080,81,75
2026-08-29T22:06Z,KXHIGHNY-26AUG30-T89,NY,T89,0.00,0.01,0.99,1.00,1014,81,75
2026-08-29T22:16Z,KXHIGHCHI-26AUG29-B80.5,CHI,B80.5,0.00,0.01,0.99,1.00,83953,81,74
2026-08-29T22:16Z,KXHIGHCHI-26AUG29-B82.5,CHI,B82.5,0.99,1.00,0.00,0.01,19696,81,74
2026-08-29T22:16Z,KXHIGHCHI-26AUG29-B84.5,CHI,B84.5,0.00,0.01,0.99,1.00,9591,81,74
2026-08-29T22:16Z,KXHIGHCHI-26AUG29-B86.5,CHI,B86.5,0.00,0.01,0.99,1.00,4100,81,74
2026-08-29T22:16Z,KXHIGHCHI-26AUG29-T80,CHI,T80,0.00,0.01,0.99,1.00,12091,81,74
2026-08-29T22:16Z,KXHIGHCHI-26AUG29-T87,CHI,T87,0.00,0.01,0.99,1.00,1441,81,74
2026-08-29T22:16Z,KXHIGHCHI-26AUG30-B86.5,CHI,B86.5,0.30,0.31,0.69,0.70,246,81,74
2026-08-29T22:16Z,KXHIGHCHI-26AUG30-B88.5,CHI,B88.5,0.23,0.24,0.76,0.77,273,81,74
2026-08-29T22:16Z,KXHIGHCHI-26AUG30-B90.5,CHI,B90.5,0.02,0.04,0.96,0.98,954,81,74
2026-08-29T22:16Z,KXHIGHCHI-26AUG30-B92.5,CHI,B92.5,0.01,0.02,0.98,0.99,418,81,74
2026-08-29T22:16Z,KXHIGHCHI-26AUG30-T86,CHI,T86,0.46,0.47,0.53,0.54,1398,81,74
2026-08-29T22:16Z,KXHIGHCHI-26AUG30-T93,CHI,T93,0.00,0.01,0.99,1.00,1049,81,74
2026-08-29T22:16Z,KXHIGHDEN-26AUG29-B90.5,DEN,B90.5,0.12,0.23,0.77,0.88,5934,81,74
2026-08-29T22:16Z,KXHIGHDEN-26AUG29-B92.5,DEN,B92.5,0.78,0.79,0.21,0.22,5139,81,74
2026-08-29T22:16Z,KXHIGHDEN-26AUG29-B94.5,DEN,B94.5,0.01,0.04,0.96,0.99,5429,81,74
2026-08-29T22:16Z,KXHIGHDEN-26AUG29-B96.5,DEN,B96.5,0.00,0.01,0.99,1.00,937,81,74
2026-08-29T22:16Z,KXHIGHDEN-26AUG29-T90,DEN,T90,0.00,0.01,0.99,1.00,3785,81,74
2026-08-29T22:16Z,KXHIGHDEN-26AUG29-T97,DEN,T97,0.00,0.01,0.99,1.00,427,81,74
2026-08-29T22:16Z,KXHIGHDEN-26AUG30-B85.5,DEN,B85.5,0.21,0.23,0.77,0.79,36,81,74
2026-08-29T22:16Z,KXHIGHDEN-26AUG30-B87.5,DEN,B87.5,0.38,0.41,0.59,0.62,268,81,74
2026-08-29T22:16Z,KXHIGHDEN-26AUG30-B89.5,DEN,B89.5,0.18,0.19,0.81,0.82,112,81,74
2026-08-29T22:16Z,KXHIGHDEN-26AUG30-B91.5,DEN,B91.5,0.05,0.10,0.90,0.95,121,81,74
2026-08-29T22:16Z,KXHIGHDEN-26AUG30-T85,DEN,T85,0.07,0.08,0.92,0.93,52,81,74
2026-08-29T22:16Z,KXHIGHDEN-26AUG30-T92,DEN,T92,0.00,0.02,0.98,1.00,905,81,74
2026-08-29T22:16Z,KXHIGHMIA-26AUG29-B88.5,MIA,B88.5,0.00,0.01,0.99,1.00,22188,81,74
2026-08-29T22:16Z,KXHIGHMIA-26AUG29-B90.5,MIA,B90.5,0.00,0.02,0.98,1.00,21007,81,74
2026-08-29T22:16Z,KXHIGHMIA-26AUG29-B92.5,MIA,B92.5,0.00,0.01,0.99,1.00,15205,81,74
2026-08-29T22:16Z,KXHIGHMIA-26AUG29-B94.5,MIA,B94.5,0.00,0.01,0.99,1.00,6326,81,74
2026-08-29T22:16Z,KXHIGHMIA-26AUG29-T88,MIA,T88,0.99,1.00,0.00,0.01,32454,81,74
2026-08-29T22:16Z,KXHIGHMIA-26AUG29-T95,MIA,T95,0.00,0.01,0.99,1.00,1604,81,74
2026-08-29T22:16Z,KXHIGHMIA-26AUG30-B87.5,MIA,B87.5,0.06,0.07,0.93,0.94,234,81,74
2026-08-29T22:16Z,KXHIGHMIA-26AUG30-B89.5,MIA,B89.5,0.34,0.36,0.64,0.66,712,81,74
2026-08-29T22:16Z,KXHIGHMIA-26AUG30-B91.5,MIA,B91.5,0.42,0.43,0.57,0.58,489,81,74
2026-08-29T22:16Z,KXHIGHMIA-26AUG30-B93.5,MIA,B93.5,0.13,0.14,0.86,0.87,888,81,74
2026-08-29T22:16Z,KXHIGHMIA-26AUG30-T87,MIA,T87,0.03,0.05,0.95,0.97,1800,81,74
2026-08-29T22:16Z,KXHIGHMIA-26AUG30-T94,MIA,T94,0.01,0.02,0.98,0.99,347,81,74
2026-08-29T22:16Z,KXHIGHNY-26AUG29-B79.5,NY,B79.5,0.01,0.02,0.98,0.99,24929,81,74
2026-08-29T22:16Z,KXHIGHNY-26AUG29-B81.5,NY,B81.5,0.00,0.01,0.99,1.00,17988,81,74
2026-08-29T22:16Z,KXHIGHNY-26AUG29-B83.5,NY,B83.5,0.00,0.01,0.99,1.00,4504,81,74
2026-08-29T22:16Z,KXHIGHNY-26AUG29-B85.5,NY,B85.5,0.00,0.01,0.99,1.00,4748,81,74
2026-08-29T22:16Z,KXHIGHNY-26AUG29-T79,NY,T79,0.97,0.99,0.01,0.03,33134,81,74
2026-08-29T22:16Z,KXHIGHNY-26AUG29-T86,NY,T86,0.00,0.01,0.99,1.00,2395,81,74
2026-08-29T22:16Z,KXHIGHNY-26AUG30-B82.5,NY,B82.5,0.31,0.32,0.68,0.69,831,81,74
2026-08-29T22:16Z,KXHIGHNY-26AUG30-B84.5,NY,B84.5,0.15,0.16,0.84,0.85,662,81,74
2026-08-29T22:16Z,KXHIGHNY-26AUG30-B86.5,NY,B86.5,0.02,0.03,0.97,0.98,525,81,74
2026-08-29T22:16Z,KXHIGHNY-26AUG30-B88.5,NY,B88.5,0.00,0.01,0.99,1.00,1097,81,74
2026-08-29T22:16Z,KXHIGHNY-26AUG30-T82,NY,T82,0.55,0.56,0.44,0.45,2252,81,74
2026-08-29T22:16Z,KXHIGHNY-26AUG30-T89,NY,T89,0.00,0.01,0.99,1.00,1014,81,74
2026-08-29T22:25Z,KXHIGHCHI-26AUG29-B80.5,CHI,B80.5,0.00,0.01,0.99,1.00,83963,81,74
2026-08-29T22:25Z,KXHIGHCHI-26AUG29-B82.5,CHI,B82.5,0.99,1.00,0.00,0.01,19696,81,74
2026-08-29T22:25Z,KXHIGHCHI-26AUG29-B84.5,CHI,B84.5,0.00,0.01,0.99,1.00,9591,81,74
2026-08-29T22:25Z,KXHIGHCHI-26AUG29-B86.5,CHI,B86.5,0.00,0.01,0.99,1.00,4100,81,74
2026-08-29T22:25Z,KXHIGHCHI-26AUG29-T80,CHI,T80,0.00,0.01,0.99,1.00,12091,81,74
2026-08-29T22:25Z,KXHIGHCHI-26AUG29-T87,CHI,T87,0.00,0.01,0.99,1.00,1441,81,74
2026-08-29T22:25Z,KXHIGHCHI-26AUG30-B86.5,CHI,B86.5,0.30,0.31,0.69,0.70,246,81,74
2026-08-29T22:25Z,KXHIGHCHI-26AUG30-B88.5,CHI,B88.5,0.22,0.23,0.77,0.78,310,81,74
2026-08-29T22:25Z,KXHIGHCHI-26AUG30-B90.5,CHI,B90.5,0.02,0.04,0.96,0.98,954,81,74
2026-08-29T22:25Z,KXHIGHCHI-26AUG30-B92.5,CHI,B92.5,0.01,0.02,0.98,0.99,418,81,74
2026-08-29T22:25Z,KXHIGHCHI-26AUG30-T86,CHI,T86,0.47,0.48,0.52,0.53,1459,81,74
2026-08-29T22:25Z,KXHIGHCHI-26AUG30-T93,CHI,T93,0.00,0.01,0.99,1.00,1049,81,74
2026-08-29T22:25Z,KXHIGHDEN-26AUG29-B90.5,DEN,B90.5,0.00,0.01,0.99,1.00,7719,81,74
2026-08-29T22:25Z,KXHIGHDEN-26AUG29-B92.5,DEN,B92.5,0.95,0.98,0.02,0.05,6946,81,74
2026-08-29T22:25Z,KXHIGHDEN-26AUG29-B94.5,DEN,B94.5,0.00,0.03,0.97,1.00,5438,81,74
2026-08-29T22:25Z,KXHIGHDEN-26AUG29-B96.5,DEN,B96.5,0.00,0.01,0.99,1.00,937,81,74
2026-08-29T22:25Z,KXHIGHDEN-26AUG29-T90,DEN,T90,0.00,0.01,0.99,1.00,3785,81,74
2026-08-29T22:25Z,KXHIGHDEN-26AUG29-T97,DEN,T97,0.00,0.01,0.99,1.00,427,81,74
2026-08-29T22:25Z,KXHIGHDEN-26AUG30-B85.5,DEN,B85.5,0.21,0.23,0.77,0.79,36,81,74
2026-08-29T22:25Z,KXHIGHDEN-26AUG30-B87.5,DEN,B87.5,0.37,0.38,0.62,0.63,268,81,74
2026-08-29T22:25Z,KXHIGHDEN-26AUG30-B89.5,DEN,B89.5,0.18,0.19,0.81,0.82,112,81,74
2026-08-29T22:25Z,KXHIGHDEN-26AUG30-B91.5,DEN,B91.5,0.05,0.10,0.90,0.95,121,81,74
2026-08-29T22:25Z,KXHIGHDEN-26AUG30-T85,DEN,T85,0.07,0.08,0.92,0.93,52,81,74
2026-08-29T22:25Z,KXHIGHDEN-26AUG30-T92,DEN,T92,0.00,0.02,0.98,1.00,905,81,74
2026-08-29T22:25Z,KXHIGHMIA-26AUG29-B88.5,MIA,B88.5,0.00,0.01,0.99,1.00,22188,81,74
2026-08-29T22:25Z,KXHIGHMIA-26AUG29-B90.5,MIA,B90.5,0.00,0.02,0.98,1.00,21007,81,74
2026-08-29T22:25Z,KXHIGHMIA-26AUG29-B92.5,MIA,B92.5,0.00,0.01,0.99,1.00,15205,81,74
2026-08-29T22:25Z,KXHIGHMIA-26AUG29-B94.5,MIA,B94.5,0.00,0.01,0.99,1.00,6326,81,74
2026-08-29T22:25Z,KXHIGHMIA-26AUG29-T88,MIA,T88,0.99,1.00,0.00,0.01,32454,81,74
2026-08-29T22:25Z,KXHIGHMIA-26AUG29-T95,MIA,T95,0.00,0.01,0.99,1.00,1604,81,74
2026-08-29T22:25Z,KXHIGHMIA-26AUG30-B87.5,MIA,B87.5,0.06,0.07,0.93,0.94,234,81,74
2026-08-29T22:25Z,KXHIGHMIA-26AUG30-B89.5,MIA,B89.5,0.31,0.36,0.64,0.69,712,81,74
2026-08-29T22:25Z,KXHIGHMIA-26AUG30-B91.5,MIA,B91.5,0.42,0.44,0.56,0.58,512,81,74
2026-08-29T22:25Z,KXHIGHMIA-26AUG30-B93.5,MIA,B93.5,0.13,0.14,0.86,0.87,910,81,74
2026-08-29T22:25Z,KXHIGHMIA-26AUG30-T87,MIA,T87,0.03,0.04,0.96,0.97,1800,81,74
2026-08-29T22:25Z,KXHIGHMIA-26AUG30-T94,MIA,T94,0.01,0.02,0.98,0.99,347,81,74
2026-08-29T22:25Z,KXHIGHNY-26AUG29-B79.5,NY,B79.5,0.01,0.03,0.97,0.99,25319,81,74
2026-08-29T22:25Z,KXHIGHNY-26AUG29-B81.5,NY,B81.5,0.00,0.01,0.99,1.00,18035,81,74
2026-08-29T22:25Z,KXHIGHNY-26AUG29-B83.5,NY,B83.5,0.00,0.01,0.99,1.00,4504,81,74
2026-08-29T22:25Z,KXHIGHNY-26AUG29-B85.5,NY,B85.5,0.00,0.01,0.99,1.00,4748,81,74
2026-08-29T22:25Z,KXHIGHNY-26AUG29-T79,NY,T79,0.97,0.99,0.01,0.03,33185,81,74
2026-08-29T22:25Z,KXHIGHNY-26AUG29-T86,NY,T86,0.00,0.01,0.99,1.00,2395,81,74
2026-08-29T22:25Z,KXHIGHNY-26AUG30-B82.5,NY,B82.5,0.31,0.32,0.68,0.69,831,81,74
2026-08-29T22:25Z,KXHIGHNY-26AUG30-B84.5,NY,B84.5,0.15,0.18,0.82,0.85,682,81,74
2026-08-29T22:25Z,KXHIGHNY-26AUG30-B86.5,NY,B86.5,0.02,0.03,0.97,0.98,525,81,74
2026-08-29T22:25Z,KXHIGHNY-26AUG30-B88.5,NY,B88.5,0.00,0.01,0.99,1.00,1097,81,74
2026-08-29T22:25Z,KXHIGHNY-26AUG30-T82,NY,T82,0.53,0.55,0.45,0.47,2255,81,74
2026-08-29T22:25Z,KXHIGHNY-26AUG30-T89,NY,T89,0.00,0.01,0.99,1.00,1014,81,74
2026-08-29T22:46Z,KXHIGHCHI-26AUG29-B80.5,CHI,B80.5,0.00,0.01,0.99,1.00,84813,81,74
2026-08-29T22:46Z,KXHIGHCHI-26AUG29-B82.5,CHI,B82.5,0.99,1.00,0.00,0.01,19696,81,74
2026-08-29T22:46Z,KXHIGHCHI-26AUG29-B84.5,CHI,B84.5,0.00,0.01,0.99,1.00,9591,81,74
2026-08-29T22:46Z,KXHIGHCHI-26AUG29-B86.5,CHI,B86.5,0.00,0.01,0.99,1.00,4100,81,74
2026-08-29T22:46Z,KXHIGHCHI-26AUG29-T80,CHI,T80,0.00,0.01,0.99,1.00,12091,81,74
2026-08-29T22:46Z,KXHIGHCHI-26AUG29-T87,CHI,T87,0.00,0.01,0.99,1.00,1441,81,74
2026-08-29T22:46Z,KXHIGHCHI-26AUG30-B86.5,CHI,B86.5,0.30,0.31,0.69,0.70,246,81,74
2026-08-29T22:46Z,KXHIGHCHI-26AUG30-B88.5,CHI,B88.5,0.22,0.23,0.77,0.78,310,81,74
2026-08-29T22:46Z,KXHIGHCHI-26AUG30-B90.5,CHI,B90.5,0.03,0.04,0.96,0.97,954,81,74
2026-08-29T22:46Z,KXHIGHCHI-26AUG30-B92.5,CHI,B92.5,0.01,0.02,0.98,0.99,418,81,74
2026-08-29T22:46Z,KXHIGHCHI-26AUG30-T86,CHI,T86,0.47,0.48,0.52,0.53,1460,81,74
2026-08-29T22:46Z,KXHIGHCHI-26AUG30-T93,CHI,T93,0.00,0.01,0.99,1.00,1049,81,74
2026-08-29T22:46Z,KXHIGHDEN-26AUG29-B90.5,DEN,B90.5,0.00,0.01,0.99,1.00,9016,81,74
2026-08-29T22:46Z,KXHIGHDEN-26AUG29-B92.5,DEN,B92.5,0.95,0.99,0.01,0.05,7818,81,74
2026-08-29T22:46Z,KXHIGHDEN-26AUG29-B94.5,DEN,B94.5,0.00,0.02,0.98,1.00,5438,81,74
2026-08-29T22:46Z,KXHIGHDEN-26AUG29-B96.5,DEN,B96.5,0.00,0.01,0.99,1.00,937,81,74
2026-08-29T22:46Z,KXHIGHDEN-26AUG29-T90,DEN,T90,0.00,0.01,0.99,1.00,4044,81,74
2026-08-29T22:46Z,KXHIGHDEN-26AUG29-T97,DEN,T97,0.00,0.01,0.99,1.00,427,81,74
2026-08-29T22:46Z,KXHIGHDEN-26AUG30-B85.5,DEN,B85.5,0.21,0.22,0.78,0.79,36,81,74
2026-08-29T22:46Z,KXHIGHDEN-26AUG30-B87.5,DEN,B87.5,0.37,0.38,0.62,0.63,268,81,74
2026-08-29T22:46Z,KXHIGHDEN-26AUG30-B89.5,DEN,B89.5,0.18,0.22,0.78,0.82,112,81,74
2026-08-29T22:46Z,KXHIGHDEN-26AUG30-B91.5,DEN,B91.5,0.05,0.10,0.90,0.95,121,81,74
2026-08-29T22:46Z,KXHIGHDEN-26AUG30-T85,DEN,T85,0.07,0.08,0.92,0.93,52,81,74
2026-08-29T22:46Z,KXHIGHDEN-26AUG30-T92,DEN,T92,0.00,0.02,0.98,1.00,905,81,74
2026-08-29T22:46Z,KXHIGHMIA-26AUG29-B88.5,MIA,B88.5,0.00,0.01,0.99,1.00,22188,81,74
2026-08-29T22:46Z,KXHIGHMIA-26AUG29-B90.5,MIA,B90.5,0.00,0.02,0.98,1.00,21007,81,74
2026-08-29T22:46Z,KXHIGHMIA-26AUG29-B92.5,MIA,B92.5,0.00,0.01,0.99,1.00,15205,81,74
2026-08-29T22:46Z,KXHIGHMIA-26AUG29-B94.5,MIA,B94.5,0.00,0.01,0.99,1.00,6326,81,74
2026-08-29T22:46Z,KXHIGHMIA-26AUG29-T88,MIA,T88,0.98,1.00,0.00,0.02,32455,81,74
2026-08-29T22:46Z,KXHIGHMIA-26AUG29-T95,MIA,T95,0.00,0.01,0.99,1.00,1604,81,74
2026-08-29T22:46Z,KXHIGHMIA-26AUG30-B87.5,MIA,B87.5,0.07,0.08,0.92,0.93,336,81,74
2026-08-29T22:46Z,KXHIGHMIA-26AUG30-B89.5,MIA,B89.5,0.33,0.35,0.65,0.67,712,81,74
2026-08-29T22:46Z,KXHIGHMIA-26AUG30-B91.5,MIA,B91.5,0.43,0.44,0.56,0.57,523,81,74
2026-08-29T22:46Z,KXHIGHMIA-26AUG30-B93.5,MIA,B93.5,0.13,0.14,0.86,0.87,910,81,74
2026-08-29T22:46Z,KXHIGHMIA-26AUG30-T87,MIA,T87,0.03,0.04,0.96,0.97,1800,81,74
2026-08-29T22:46Z,KXHIGHMIA-26AUG30-T94,MIA,T94,0.01,0.02,0.98,0.99,347,81,74
2026-08-29T22:46Z,KXHIGHNY-26AUG29-B79.5,NY,B79.5,0.01,0.03,0.97,0.99,25518,81,74
2026-08-29T22:46Z,KXHIGHNY-26AUG29-B81.5,NY,B81.5,0.00,0.01,0.99,1.00,18035,81,74
2026-08-29T22:46Z,KXHIGHNY-26AUG29-B83.5,NY,B83.5,0.00,0.01,0.99,1.00,4504,81,74
2026-08-29T22:46Z,KXHIGHNY-26AUG29-B85.5,NY,B85.5,0.00,0.01,0.99,1.00,4748,81,74
2026-08-29T22:46Z,KXHIGHNY-26AUG29-T79,NY,T79,0.97,0.99,0.01,0.03,33220,81,74
2026-08-29T22:46Z,KXHIGHNY-26AUG29-T86,NY,T86,0.00,0.01,0.99,1.00,2395,81,74
2026-08-29T22:46Z,KXHIGHNY-26AUG30-B82.5,NY,B82.5,0.31,0.32,0.68,0.69,831,81,74
2026-08-29T22:46Z,KXHIGHNY-26AUG30-B84.5,NY,B84.5,0.15,0.16,0.84,0.85,689,81,74
2026-08-29T22:46Z,KXHIGHNY-26AUG30-B86.5,NY,B86.5,0.02,0.03,0.97,0.98,531,81,74
2026-08-29T22:46Z,KXHIGHNY-26AUG30-B88.5,NY,B88.5,0.00,0.01,0.99,1.00,1097,81,74
2026-08-29T22:46Z,KXHIGHNY-26AUG30-T82,NY,T82,0.55,0.56,0.44,0.45,2273,81,74
2026-08-29T22:46Z,KXHIGHNY-26AUG30-T89,NY,T89,0.00,0.01,0.99,1.00,1014,81,74
2026-08-29T22:56Z,KXHIGHMIA-26AUG29-T95,MIA,95,0.0000,0.0100,0.9900,1.0000,1603.50,81,74
2026-08-29T22:56Z,KXHIGHMIA-26AUG29-T88,MIA,,0.9800,1.0000,0.0000,0.0200,32454.64,81,74
2026-08-29T22:56Z,KXHIGHMIA-26AUG29-B94.5,MIA,94,0.0000,0.0100,0.9900,1.0000,6325.73,81,74
2026-08-29T22:56Z,KXHIGHMIA-26AUG29-B92.5,MIA,92,0.0000,0.0100,0.9900,1.0000,15205.00,81,74
2026-08-29T22:56Z,KXHIGHMIA-26AUG29-B90.5,MIA,90,0.0000,0.0200,0.9800,1.0000,21164.51,81,74
2026-08-29T22:56Z,KXHIGHMIA-26AUG29-B88.5,MIA,88,0.0000,0.0100,0.9900,1.0000,22374.61,81,74
2026-08-29T22:56Z,KXHIGHMIA-26AUG30-T94,MIA,94,0.0100,0.0200,0.9800,0.9900,347.00,81,74
2026-08-29T22:56Z,KXHIGHMIA-26AUG30-T87,MIA,,0.0300,0.0400,0.9600,0.9700,1800.15,81,74
2026-08-29T22:56Z,KXHIGHMIA-26AUG30-B93.5,MIA,93,0.1300,0.1400,0.8600,0.8700,910.19,81,74
2026-08-29T22:56Z,KXHIGHMIA-26AUG30-B91.5,MIA,91,0.4400,0.4500,0.5500,0.5600,549.04,81,74
2026-08-29T22:56Z,KXHIGHMIA-26AUG30-B89.5,MIA,89,0.3200,0.3600,0.6400,0.6800,738.34,81,74
2026-08-29T22:56Z,KXHIGHMIA-26AUG30-B87.5,MIA,87,0.0700,0.0800,0.9200,0.9300,336.24,81,74
2026-08-29T22:56Z,KXHIGHNY-26AUG29-T86,NY,86,0.0000,0.0100,0.9900,1.0000,2394.69,81,74
2026-08-29T22:56Z,KXHIGHNY-26AUG29-T79,NY,,0.9700,0.9900,0.0100,0.0300,33280.91,81,74
2026-08-29T22:56Z,KXHIGHNY-26AUG29-B85.5,NY,85,0.0000,0.0100,0.9900,1.0000,4748.32,81,74
2026-08-29T22:56Z,KXHIGHNY-26AUG29-B83.5,NY,83,0.0000,0.0100,0.9900,1.0000,4503.57,81,74
2026-08-29T22:56Z,KXHIGHNY-26AUG29-B81.5,NY,81,0.0000,0.0100,0.9900,1.0000,18035.09,81,74
2026-08-29T22:56Z,KXHIGHNY-26AUG29-B79.5,NY,79,0.0100,0.0300,0.9700,0.9900,25550.33,81,74
2026-08-29T22:56Z,KXHIGHNY-26AUG30-T89,NY,89,0.0000,0.0100,0.9900,1.0000,1014.00,81,74
2026-08-29T22:56Z,KXHIGHNY-26AUG30-T82,NY,,0.5600,0.5700,0.4300,0.4400,2344.56,81,74
2026-08-29T22:56Z,KXHIGHNY-26AUG30-B88.5,NY,88,0.0000,0.0100,0.9900,1.0000,1097.00,81,74
2026-08-29T22:56Z,KXHIGHNY-26AUG30-B86.5,NY,86,0.0200,0.0300,0.9700,0.9800,541.14,81,74
2026-08-29T22:56Z,KXHIGHNY-26AUG30-B84.5,NY,84,0.1500,0.1600,0.8400,0.8500,699.04,81,74
2026-08-29T22:56Z,KXHIGHNY-26AUG30-B82.5,NY,82,0.3100,0.3200,0.6800,0.6900,870.96,81,74
2026-08-29T22:56Z,KXHIGHCHI-26AUG29-T87,CHI,87,0.0000,0.0100,0.9900,1.0000,1440.62,81,74
2026-08-29T22:56Z,KXHIGHCHI-26AUG29-T80,CHI,,0.0000,0.0100,0.9900,1.0000,12090.52,81,74
2026-08-29T22:56Z,KXHIGHCHI-26AUG29-B86.5,CHI,86,0.0000,0.0100,0.9900,1.0000,4099.86,81,74
2026-08-29T22:56Z,KXHIGHCHI-26AUG29-B84.5,CHI,84,0.0000,0.0100,0.9900,1.0000,9591.26,81,74
2026-08-29T22:56Z,KXHIGHCHI-26AUG29-B82.5,CHI,82,0.9900,1.0000,0.0000,0.0100,19713.51,81,74
2026-08-29T22:56Z,KXHIGHCHI-26AUG29-B80.5,CHI,80,0.0000,0.0100,0.9900,1.0000,84979.72,81,74
2026-08-29T22:56Z,KXHIGHCHI-26AUG30-T93,CHI,93,0.0000,0.0100,0.9900,1.0000,1049.00,81,74
2026-08-29T22:56Z,KXHIGHCHI-26AUG30-T86,CHI,,0.4700,0.4800,0.5200,0.5300,1479.90,81,74
2026-08-29T22:56Z,KXHIGHCHI-26AUG30-B92.5,CHI,92,0.0100,0.0200,0.9800,0.9900,418.00,81,74
2026-08-29T22:56Z,KXHIGHCHI-26AUG30-B90.5,CHI,90,0.0200,0.0400,0.9600,0.9800,953.94,81,74
2026-08-29T22:56Z,KXHIGHCHI-26AUG30-B88.5,CHI,88,0.2000,0.2100,0.7900,0.8000,378.54,81,74
2026-08-29T22:56Z,KXHIGHCHI-26AUG30-B86.5,CHI,86,0.3000,0.3100,0.6900,0.7000,278.07,81,74
2026-08-29T23:06Z,KXHIGHCHI-26AUG29-B80.5,CHI,B80.5,0.00,0.01,0.99,1.00,84980,81,74
2026-08-29T23:06Z,KXHIGHCHI-26AUG29-B82.5,CHI,B82.5,0.99,1.00,0.00,0.01,19714,81,74
2026-08-29T23:06Z,KXHIGHCHI-26AUG29-B84.5,CHI,B84.5,0.00,0.01,0.99,1.00,9591,81,74
2026-08-29T23:06Z,KXHIGHCHI-26AUG29-B86.5,CHI,B86.5,0.00,0.01,0.99,1.00,4100,81,74
2026-08-29T23:06Z,KXHIGHCHI-26AUG29-T80,CHI,T80,0.00,0.01,0.99,1.00,12093,81,74
2026-08-29T23:06Z,KXHIGHCHI-26AUG29-T87,CHI,T87,0.00,0.01,0.99,1.00,1441,81,74
2026-08-29T23:06Z,KXHIGHCHI-26AUG30-B86.5,CHI,B86.5,0.30,0.31,0.69,0.70,278,81,74
2026-08-29T23:06Z,KXHIGHCHI-26AUG30-B88.5,CHI,B88.5,0.20,0.21,0.79,0.80,379,81,74
2026-08-29T23:06Z,KXHIGHCHI-26AUG30-B90.5,CHI,B90.5,0.02,0.04,0.96,0.98,954,81,74
2026-08-29T23:06Z,KXHIGHCHI-26AUG30-B92.5,CHI,B92.5,0.01,0.02,0.98,0.99,418,81,74
2026-08-29T23:06Z,KXHIGHCHI-26AUG30-T86,CHI,T86,0.47,0.48,0.52,0.53,1531,81,74
2026-08-29T23:06Z,KXHIGHCHI-26AUG30-T93,CHI,T93,0.00,0.01,0.99,1.00,1049,81,74
2026-08-29T23:06Z,KXHIGHDEN-26AUG29-B90.5,DEN,B90.5,0.00,0.01,0.99,1.00,9016,81,74
2026-08-29T23:06Z,KXHIGHDEN-26AUG29-B92.5,DEN,B92.5,0.97,0.99,0.01,0.03,7819,81,74
2026-08-29T23:06Z,KXHIGHDEN-26AUG29-B94.5,DEN,B94.5,0.01,0.02,0.98,0.99,5442,81,74
2026-08-29T23:06Z,KXHIGHDEN-26AUG29-B96.5,DEN,B96.5,0.00,0.01,0.99,1.00,937,81,74
2026-08-29T23:06Z,KXHIGHDEN-26AUG29-T90,DEN,T90,0.00,0.01,0.99,1.00,4044,81,74
2026-08-29T23:06Z,KXHIGHDEN-26AUG29-T97,DEN,T97,0.00,0.01,0.99,1.00,427,81,74
2026-08-29T23:06Z,KXHIGHDEN-26AUG30-B85.5,DEN,B85.5,0.21,0.22,0.78,0.79,36,81,74
2026-08-29T23:06Z,KXHIGHDEN-26AUG30-B87.5,DEN,B87.5,0.37,0.38,0.62,0.63,268,81,74
2026-08-29T23:06Z,KXHIGHDEN-26AUG30-B89.5,DEN,B89.5,0.18,0.22,0.78,0.82,112,81,74
2026-08-29T23:06Z,KXHIGHDEN-26AUG30-B91.5,DEN,B91.5,0.05,0.10,0.90,0.95,121,81,74
2026-08-29T23:06Z,KXHIGHDEN-26AUG30-T85,DEN,T85,0.07,0.08,0.92,0.93,52,81,74
2026-08-29T23:06Z,KXHIGHDEN-26AUG30-T92,DEN,T92,0.00,0.02,0.98,1.00,905,81,74
2026-08-29T23:06Z,KXHIGHMIA-26AUG29-B88.5,MIA,B88.5,0.00,0.01,0.99,1.00,22375,81,74
2026-08-29T23:06Z,KXHIGHMIA-26AUG29-B90.5,MIA,B90.5,0.00,0.02,0.98,1.00,21165,81,74
2026-08-29T23:06Z,KXHIGHMIA-26AUG29-B92.5,MIA,B92.5,0.00,0.01,0.99,1.00,15205,81,74
2026-08-29T23:06Z,KXHIGHMIA-26AUG29-B94.5,MIA,B94.5,0.00,0.01,0.99,1.00,6326,81,74
2026-08-29T23:06Z,KXHIGHMIA-26AUG29-T88,MIA,T88,0.98,1.00,0.00,0.02,32689,81,74
2026-08-29T23:06Z,KXHIGHMIA-26AUG29-T95,MIA,T95,0.00,0.01,0.99,1.00,1604,81,74
2026-08-29T23:06Z,KXHIGHMIA-26AUG30-B87.5,MIA,B87.5,0.07,0.08,0.92,0.93,336,81,74
2026-08-29T23:06Z,KXHIGHMIA-26AUG30-B89.5,MIA,B89.5,0.30,0.35,0.65,0.70,738,81,74
2026-08-29T23:06Z,KXHIGHMIA-26AUG30-B91.5,MIA,B91.5,0.44,0.45,0.55,0.56,549,81,74
2026-08-29T23:06Z,KXHIGHMIA-26AUG30-B93.5,MIA,B93.5,0.13,0.14,0.86,0.87,910,81,74
